listing_id,nb_reviews,neg_proprete,pct_proprete,neg_bruit,pct_bruit,neg_confort_literie,pct_confort_literie,neg_temperature,pct_temperature,neg_accueil,pct_accueil
37624329,119,1,0.8,0,0.0,0,0.0,0,0.0,0,0.0
37630753,22,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
37657025,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37683406,43,1,2.3,0,0.0,1,2.3,0,0.0,0,0.0
37683555,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37683988,44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37710199,29,1,3.4,0,0.0,0,0.0,0,0.0,0,0.0
37717010,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37736806,24,1,4.2,3,12.5,0,0.0,0,0.0,0,0.0
37761641,99,4,4.0,3,3.0,0,0.0,0,0.0,0,0.0
37768414,33,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0
37771265,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37772556,52,0,0.0,13,25.0,1,1.9,1,1.9,1,1.9
37773742,677,4,0.6,5,0.7,6,0.9,3,0.4,0,0.0
37779721,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37791810,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37802067,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37808000,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37827044,8,0,0.0,1,12.5,0,0.0,0,0.0,0,0.0
37846702,27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37856829,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37870227,284,2,0.7,1,0.4,0,0.0,0,0.0,1,0.4
37872777,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37883244,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37925887,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37961244,42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37978539,262,0,0.0,3,1.1,1,0.4,0,0.0,0,0.0
37980899,74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37993581,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38008603,23,0,0.0,1,4.3,0,0.0,0,0.0,0,0.0
38011859,94,2,2.1,4,4.3,0,0.0,1,1.1,0,0.0
38030614,393,6,1.5,4,1.0,3,0.8,0,0.0,1,0.3
38043600,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38044827,193,0,0.0,4,2.1,3,1.6,0,0.0,0,0.0
38051054,340,0,0.0,5,1.5,1,0.3,0,0.0,0,0.0
38055771,185,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0
38055851,209,2,1.0,1,0.5,1,0.5,0,0.0,0,0.0
38056435,61,3,4.9,1,1.6,0,0.0,0,0.0,0,0.0
38063795,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38090905,31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38097494,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38099772,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38113029,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38142927,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38154809,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38168160,86,2,2.3,1,1.2,0,0.0,0,0.0,0,0.0
38170421,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38186018,81,0,0.0,3,3.7,1,1.2,0,0.0,0,0.0
38232741,15,0,0.0,1,6.7,0,0.0,0,0.0,0,0.0
38283134,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38287736,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38311189,97,1,1.0,9,9.3,1,1.0,1,1.0,0,0.0
38311488,15,1,6.7,0,0.0,0,0.0,0,0.0,0,0.0
38314271,24,1,4.2,0,0.0,0,0.0,0,0.0,0,0.0
38319429,5,1,20.0,1,20.0,0,0.0,0,0.0,0,0.0
38336244,105,0,0.0,2,1.9,0,0.0,0,0.0,0,0.0
38356467,9,0,0.0,3,33.3,0,0.0,0,0.0,0,0.0
38404962,304,4,1.3,3,1.0,3,1.0,1,0.3,0,0.0
38409418,46,0,0.0,0,0.0,1,2.2,0,0.0,0,0.0
38422111,104,0,0.0,7,6.7,0,0.0,0,0.0,0,0.0
38427344,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38429084,96,2,2.1,1,1.0,1,1.0,0,0.0,0,0.0
38443464,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38446677,277,1,0.4,1,0.4,0,0.0,2,0.7,0,0.0
38452366,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38454700,303,0,0.0,65,21.5,1,0.3,1,0.3,1,0.3
38502167,54,2,3.7,0,0.0,2,3.7,0,0.0,0,0.0
38503364,29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38505738,53,2,3.8,1,1.9,1,1.9,0,0.0,0,0.0
38507525,66,1,1.5,0,0.0,0,0.0,0,0.0,0,0.0
38550300,32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38562277,126,1,0.8,0,0.0,2,1.6,0,0.0,0,0.0
38573974,138,0,0.0,1,0.7,0,0.0,0,0.0,0,0.0
38595398,403,14,3.5,1,0.2,2,0.5,1,0.2,0,0.0
38615783,74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38623126,854,11,1.3,24,2.8,7,0.8,6,0.7,0,0.0
38629369,72,1,1.4,0,0.0,0,0.0,0,0.0,0,0.0
38641648,38,2,5.3,0,0.0,0,0.0,0,0.0,0,0.0
38655681,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38658778,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38659395,14,0,0.0,1,7.1,0,0.0,0,0.0,0,0.0
38682679,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38707174,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38710824,12,1,8.3,0,0.0,0,0.0,0,0.0,0,0.0
38721172,29,1,3.4,0,0.0,0,0.0,0,0.0,0,0.0
38790990,58,2,3.4,2,3.4,0,0.0,0,0.0,1,1.7
38792773,31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38808379,35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38839344,139,1,0.7,0,0.0,0,0.0,0,0.0,0,0.0
38860015,349,1,0.3,2,0.6,1,0.3,0,0.0,0,0.0
38862344,36,1,2.8,0,0.0,0,0.0,1,2.8,0,0.0
38874046,51,2,3.9,0,0.0,0,0.0,0,0.0,0,0.0
38876757,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38887646,80,0,0.0,0,0.0,1,1.2,0,0.0,0,0.0
38921919,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38926320,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38958720,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38970342,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38979461,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38988555,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
38995523,886,8,0.9,18,2.0,4,0.5,2,0.2,0,0.0
38998961,86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39022902,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39044671,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39048873,52,1,1.9,1,1.9,1,1.9,0,0.0,0,0.0
39058049,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39066685,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39076933,19,1,5.3,0,0.0,0,0.0,0,0.0,0,0.0
39108564,467,3,0.6,6,1.3,2,0.4,1,0.2,0,0.0
39154407,53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39161182,18,0,0.0,2,11.1,0,0.0,0,0.0,0,0.0
39168367,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39209917,62,1,1.6,1,1.6,0,0.0,0,0.0,0,0.0
39218555,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39244047,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39274188,113,0,0.0,2,1.8,1,0.9,0,0.0,0,0.0
39285459,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39289062,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39306283,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39307143,5,0,0.0,1,20.0,0,0.0,0,0.0,0,0.0
39332821,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39335515,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39337619,57,0,0.0,2,3.5,0,0.0,0,0.0,0,0.0
39380816,21,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0
39383301,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39457934,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39464414,46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39471668,8,2,25.0,1,12.5,0,0.0,0,0.0,0,0.0
39477826,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39477840,278,3,1.1,4,1.4,0,0.0,0,0.0,0,0.0
39479589,15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39480929,49,1,2.0,0,0.0,0,0.0,0,0.0,0,0.0
39495480,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39548232,13,1,7.7,1,7.7,0,0.0,0,0.0,0,0.0
39557761,26,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0
39597331,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39608006,12,2,16.7,0,0.0,0,0.0,0,0.0,0,0.0
39622900,10,0,0.0,0,0.0,1,10.0,0,0.0,0,0.0
39641427,442,2,0.5,3,0.7,0,0.0,0,0.0,0,0.0
39645595,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39658028,36,1,2.8,0,0.0,0,0.0,0,0.0,0,0.0
39685998,39,0,0.0,0,0.0,0,0.0,1,2.6,0,0.0
39723030,194,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
39726187,12,2,16.7,0,0.0,0,0.0,0,0.0,0,0.0
39741379,30,1,3.3,0,0.0,1,3.3,1,3.3,0,0.0
39767474,22,0,0.0,0,0.0,0,0.0,0,0.0,1,4.5
39772985,111,2,1.8,12,10.8,0,0.0,0,0.0,0,0.0
39773410,170,1,0.6,3,1.8,4,2.4,0,0.0,1,0.6
39813927,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39830983,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39831180,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39847709,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39861484,24,1,4.2,1,4.2,0,0.0,0,0.0,0,0.0
39867846,123,1,0.8,0,0.0,0,0.0,0,0.0,0,0.0
39884416,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39907894,56,0,0.0,3,5.4,1,1.8,0,0.0,0,0.0
39909712,108,5,4.6,5,4.6,1,0.9,0,0.0,0,0.0
39910092,163,2,1.2,7,4.3,0,0.0,0,0.0,0,0.0
39913346,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39916593,110,0,0.0,2,1.8,1,0.9,0,0.0,1,0.9
39935460,26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39978968,13,1,7.7,0,0.0,0,0.0,0,0.0,0,0.0
39979942,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39983208,72,0,0.0,0,0.0,1,1.4,0,0.0,0,0.0
40019042,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40020353,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40021098,18,0,0.0,0,0.0,1,5.6,0,0.0,0,0.0
40021766,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40023185,30,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40048871,92,3,3.3,3,3.3,1,1.1,0,0.0,0,0.0
40059292,268,6,2.2,7,2.6,0,0.0,3,1.1,0,0.0
40075791,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40101816,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40115673,88,2,2.3,1,1.1,0,0.0,0,0.0,1,1.1
40128332,46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40137169,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40146468,11,1,9.1,1,9.1,1,9.1,0,0.0,0,0.0
40156385,12,0,0.0,1,8.3,0,0.0,0,0.0,0,0.0
40171200,62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40173367,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40178095,128,2,1.6,3,2.3,0,0.0,0,0.0,0,0.0
40225701,135,2,1.5,0,0.0,0,0.0,0,0.0,0,0.0
40251580,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40254449,15,1,6.7,0,0.0,0,0.0,0,0.0,0,0.0
40256096,36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40258615,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40258937,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40286749,40,1,2.5,5,12.5,1,2.5,0,0.0,0,0.0
40296008,6,0,0.0,0,0.0,1,16.7,0,0.0,0,0.0
40325263,17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40335390,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40340921,8,0,0.0,1,12.5,0,0.0,0,0.0,0,0.0
40363963,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40373523,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40400620,15,0,0.0,1,6.7,0,0.0,0,0.0,0,0.0
40420043,112,4,3.6,3,2.7,1,0.9,1,0.9,0,0.0
40421112,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40468198,87,1,1.1,0,0.0,1,1.1,0,0.0,0,0.0
40475808,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40482613,48,0,0.0,0,0.0,1,2.1,0,0.0,0,0.0
40505970,28,0,0.0,3,10.7,0,0.0,1,3.6,0,0.0
40507534,18,0,0.0,1,5.6,0,0.0,0,0.0,0,0.0
40555121,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40563954,41,0,0.0,1,2.4,0,0.0,0,0.0,0,0.0
40586569,46,0,0.0,0,0.0,2,4.3,0,0.0,1,2.2
40588103,29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40605781,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40611862,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40666128,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40673479,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40673901,106,0,0.0,1,0.9,0,0.0,0,0.0,0,0.0
40676287,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40678887,83,0,0.0,1,1.2,0,0.0,0,0.0,0,0.0
40687144,32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40688811,161,0,0.0,2,1.2,1,0.6,1,0.6,0,0.0
40694138,255,12,4.7,13,5.1,5,2.0,0,0.0,0,0.0
40703484,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40719542,66,1,1.5,1,1.5,1,1.5,0,0.0,0,0.0
40725190,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40747476,280,0,0.0,6,2.1,0,0.0,0,0.0,1,0.4
40778789,71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40815039,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40828467,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40834166,55,0,0.0,1,1.8,0,0.0,0,0.0,0,0.0
40843194,194,1,0.5,1,0.5,1,0.5,1,0.5,0,0.0
40856942,24,1,4.2,0,0.0,0,0.0,0,0.0,0,0.0
40862335,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40867623,87,4,4.6,1,1.1,0,0.0,1,1.1,0,0.0
40894602,18,1,5.6,2,11.1,0,0.0,0,0.0,0,0.0
40906182,70,1,1.4,0,0.0,0,0.0,0,0.0,0,0.0
40911039,156,3,1.9,3,1.9,3,1.9,0,0.0,0,0.0
40941722,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40946994,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40956617,50,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0
40965088,102,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
40968520,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41011282,165,2,1.2,3,1.8,0,0.0,1,0.6,0,0.0
41057428,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41060749,647,9,1.4,2,0.3,7,1.1,7,1.1,0,0.0
41074875,135,0,0.0,2,1.5,0,0.0,0,0.0,0,0.0
41108479,21,0,0.0,2,9.5,0,0.0,0,0.0,0,0.0
41109261,6,2,33.3,0,0.0,0,0.0,0,0.0,0,0.0
41127495,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41138952,153,3,2.0,2,1.3,0,0.0,2,1.3,0,0.0
41139341,95,1,1.1,0,0.0,0,0.0,0,0.0,0,0.0
41142890,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41150683,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41179189,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41185748,73,0,0.0,1,1.4,1,1.4,1,1.4,0,0.0
41207799,37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41208164,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41221786,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41223862,43,0,0.0,6,14.0,1,2.3,0,0.0,0,0.0
41254698,9,2,22.2,0,0.0,0,0.0,0,0.0,0,0.0
41286694,12,1,8.3,0,0.0,0,0.0,0,0.0,0,0.0
41302679,1102,26,2.4,61,5.5,9,0.8,2,0.2,0,0.0
41310218,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41338624,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41359780,17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41397914,33,1,3.0,0,0.0,0,0.0,0,0.0,0,0.0
41428546,43,0,0.0,1,2.3,0,0.0,0,0.0,0,0.0
41470774,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41472532,97,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0
41500585,844,8,0.9,27,3.2,3,0.4,0,0.0,1,0.1
41511886,42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41532540,75,1,1.3,2,2.7,0,0.0,1,1.3,1,1.3
41533348,56,0,0.0,1,1.8,0,0.0,1,1.8,1,1.8
41547911,28,1,3.6,0,0.0,0,0.0,0,0.0,0,0.0
41572769,26,0,0.0,1,3.8,0,0.0,0,0.0,0,0.0
41583054,24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41588282,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41601177,68,2,2.9,2,2.9,0,0.0,1,1.5,0,0.0
41609452,11,0,0.0,0,0.0,1,9.1,0,0.0,0,0.0
41625938,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41659155,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41661039,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41664620,25,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0
41674363,30,0,0.0,0,0.0,0,0.0,0,0.0,1,3.3
41679696,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41684198,265,2,0.8,0,0.0,1,0.4,0,0.0,0,0.0
41694445,49,0,0.0,1,2.0,0,0.0,0,0.0,0,0.0
41707032,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41710226,219,2,0.9,0,0.0,2,0.9,0,0.0,0,0.0
41714591,49,0,0.0,1,2.0,1,2.0,0,0.0,0,0.0
41728250,52,1,1.9,1,1.9,1,1.9,1,1.9,0,0.0
41741975,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41807201,119,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41825338,99,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
41831319,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41833359,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41847059,249,0,0.0,1,0.4,1,0.4,0,0.0,0,0.0
41855256,263,2,0.8,4,1.5,0,0.0,0,0.0,0,0.0
41856014,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41856944,11,0,0.0,2,18.2,0,0.0,0,0.0,0,0.0
41861372,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41867852,240,2,0.8,12,5.0,3,1.2,0,0.0,0,0.0
41877950,6,0,0.0,1,16.7,0,0.0,0,0.0,0,0.0
41905457,31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41907457,30,1,3.3,0,0.0,0,0.0,0,0.0,0,0.0
41907640,226,0,0.0,3,1.3,0,0.0,0,0.0,0,0.0
41918993,16,0,0.0,1,6.2,0,0.0,0,0.0,0,0.0
41924908,64,0,0.0,1,1.6,0,0.0,0,0.0,0,0.0
41954431,15,0,0.0,2,13.3,0,0.0,0,0.0,0,0.0
41954650,80,1,1.2,3,3.8,2,2.5,0,0.0,0,0.0
41957996,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41973172,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41989926,22,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0
42007437,143,2,1.4,1,0.7,0,0.0,0,0.0,0,0.0
42007498,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42014434,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42066827,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42084087,56,2,3.6,0,0.0,0,0.0,0,0.0,0,0.0
42095892,163,2,1.2,4,2.5,1,0.6,0,0.0,0,0.0
42104645,42,0,0.0,1,2.4,0,0.0,0,0.0,0,0.0
42126801,24,0,0.0,0,0.0,1,4.2,0,0.0,0,0.0
42148274,47,0,0.0,1,2.1,0,0.0,0,0.0,0,0.0
42163067,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42165228,24,1,4.2,0,0.0,1,4.2,0,0.0,0,0.0
42175777,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42177067,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42177133,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42187370,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42198484,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42200605,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42211254,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42218904,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42219700,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42241565,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42264245,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42265742,44,1,2.3,1,2.3,0,0.0,1,2.3,0,0.0
42284402,151,2,1.3,8,5.3,1,0.7,1,0.7,0,0.0
42293447,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42302292,396,9,2.3,2,0.5,0,0.0,0,0.0,1,0.3
42322091,4,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0
42322647,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42329449,126,0,0.0,0,0.0,1,0.8,0,0.0,0,0.0
42331596,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42345429,67,1,1.5,0,0.0,1,1.5,0,0.0,0,0.0
42346660,38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42350544,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42368007,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42368259,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42374785,42,2,4.8,0,0.0,0,0.0,0,0.0,0,0.0
42378339,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42395927,26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42403665,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42421388,75,1,1.3,2,2.7,1,1.3,0,0.0,0,0.0
42432260,123,0,0.0,1,0.8,0,0.0,0,0.0,0,0.0
42435878,76,4,5.3,1,1.3,0,0.0,0,0.0,0,0.0
42448288,295,3,1.0,8,2.7,6,2.0,0,0.0,0,0.0
42450474,19,2,10.5,1,5.3,0,0.0,0,0.0,0,0.0
42463965,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42478938,74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42478970,35,1,2.9,0,0.0,0,0.0,0,0.0,0,0.0
42480233,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42507735,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42510806,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42514250,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42537357,5,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0
42574155,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42595824,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42630590,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42652799,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42654644,52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42679218,57,1,1.8,3,5.3,1,1.8,0,0.0,0,0.0
42697664,47,1,2.1,0,0.0,0,0.0,0,0.0,0,0.0
42700801,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42704791,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42704793,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42712646,103,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0
42726375,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42754267,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42754478,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42767614,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42767683,8,1,12.5,0,0.0,1,12.5,0,0.0,0,0.0
42770729,70,0,0.0,2,2.9,0,0.0,0,0.0,0,0.0
42775075,36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42776129,50,1,2.0,3,6.0,0,0.0,0,0.0,0,0.0
42784937,136,0,0.0,0,0.0,1,0.7,0,0.0,0,0.0
42785530,52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42786211,30,0,0.0,1,3.3,0,0.0,0,0.0,0,0.0
42799814,28,0,0.0,1,3.6,0,0.0,0,0.0,0,0.0
42801076,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42802713,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42804036,138,1,0.7,3,2.2,1,0.7,0,0.0,1,0.7
42836140,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
